# clk_mhz=200.0
# source=ctrl=hw-handshake-sw-loop coproc=cpu-steane
sample,rtt_cycles,rtt_us
594356,461,2.3050
594357,461,2.3050
594358,465,2.3250
594359,462,2.3100
594360,459,2.2950
594361,463,2.3150
594362,465,2.3250
594363,464,2.3200
594364,460,2.3000
594365,462,2.3100
594366,461,2.3050
594367,462,2.3100
594368,461,2.3050
594369,460,2.3000
594370,460,2.3000
594371,462,2.3100
594372,461,2.3050
594373,462,2.3100
594374,461,2.3050
594375,461,2.3050
594376,466,2.3300
594377,461,2.3050
594378,459,2.2950
594379,461,2.3050
594380,461,2.3050
594381,461,2.3050
594382,465,2.3250
594383,462,2.3100
594384,460,2.3000
594385,459,2.2950
594386,460,2.3000
594387,462,2.3100
594388,461,2.3050
594389,462,2.3100
594390,467,2.3350
594391,462,2.3100
594392,461,2.3050
594393,461,2.3050
594394,461,2.3050
594395,460,2.3000
594396,462,2.3100
594397,460,2.3000
594398,481,2.4050
594399,463,2.3150
594400,465,2.3250
594401,461,2.3050
594402,461,2.3050
594403,461,2.3050
594404,465,2.3250
594405,460,2.3000
594406,464,2.3200
594407,462,2.3100
594408,461,2.3050
594409,461,2.3050
594410,483,2.4150
594411,459,2.2950
594412,462,2.3100
594413,462,2.3100
594414,463,2.3150
594415,465,2.3250
594416,462,2.3100
594417,478,2.3900
594418,460,2.3000
594419,465,2.3250
594420,461,2.3050
594421,465,2.3250
594422,462,2.3100
594423,462,2.3100
594424,461,2.3050
594425,462,2.3100
594426,460,2.3000
594427,460,2.3000
594428,463,2.3150
594429,461,2.3050
594430,463,2.3150
594431,461,2.3050
594432,460,2.3000
594433,462,2.3100
594434,460,2.3000
594435,461,2.3050
594436,462,2.3100
594437,463,2.3150
594438,462,2.3100
594439,462,2.3100
594440,461,2.3050
594441,461,2.3050
594442,460,2.3000
594443,461,2.3050
594444,460,2.3000
594445,464,2.3200
594446,462,2.3100
594447,463,2.3150
594448,463,2.3150
594449,461,2.3050
594450,462,2.3100
594451,460,2.3000
594452,462,2.3100
594453,462,2.3100
594454,462,2.3100
594455,461,2.3050
594456,461,2.3050
594457,459,2.2950
594458,485,2.4250
594459,459,2.2950
594460,461,2.3050
594461,461,2.3050
594462,462,2.3100
594463,463,2.3150
594464,465,2.3250
594465,460,2.3000
594466,460,2.3000
594467,459,2.2950
594468,462,2.3100
594469,462,2.3100
594470,462,2.3100
594471,460,2.3000
594472,460,2.3000
594473,462,2.3100
594474,460,2.3000
594475,482,2.4100
594476,460,2.3000
594477,462,2.3100
594478,462,2.3100
594479,463,2.3150
594480,461,2.3050
594481,460,2.3000
594482,481,2.4050
594483,460,2.3000
594484,460,2.3000
594485,461,2.3050
594486,464,2.3200
594487,461,2.3050
594488,460,2.3000
594489,483,2.4150
594490,462,2.3100
594491,468,2.3400
594492,463,2.3150
594493,463,2.3150
594494,463,2.3150
594495,461,2.3050
594496,464,2.3200
594497,461,2.3050
594498,460,2.3000
594499,464,2.3200
594500,461,2.3050
594501,462,2.3100
594502,462,2.3100
594503,462,2.3100
594504,462,2.3100
594505,461,2.3050
594506,461,2.3050
594507,461,2.3050
594508,462,2.3100
594509,461,2.3050
594510,462,2.3100
594511,465,2.3250
594512,462,2.3100
594513,460,2.3000
594514,461,2.3050
594515,466,2.3300
594516,462,2.3100
594517,463,2.3150
594518,464,2.3200
594519,462,2.3100
594520,461,2.3050
594521,462,2.3100
594522,462,2.3100
594523,460,2.3000
594524,461,2.3050
594525,462,2.3100
594526,461,2.3050
594527,466,2.3300
594528,462,2.3100
594529,460,2.3000
594530,459,2.2950
594531,460,2.3000
594532,463,2.3150
594533,461,2.3050
594534,463,2.3150
594535,462,2.3100
594536,460,2.3000
594537,460,2.3000
594538,460,2.3000
594539,463,2.3150
594540,461,2.3050
594541,460,2.3000
594542,463,2.3150
594543,461,2.3050
594544,461,2.3050
594545,461,2.3050
594546,460,2.3000
594547,460,2.3000
594548,462,2.3100
594549,463,2.3150
594550,462,2.3100
594551,461,2.3050
594552,460,2.3000
594553,459,2.2950
594554,461,2.3050
594555,462,2.3100
594556,462,2.3100
594557,461,2.3050
594558,466,2.3300
594559,464,2.3200
594560,460,2.3000
594561,459,2.2950
594562,486,2.4300
594563,461,2.3050
594564,464,2.3200
594565,462,2.3100
594566,463,2.3150
594567,461,2.3050
594568,460,2.3000
594569,486,2.4300
594570,459,2.2950
594571,477,2.3850
594572,461,2.3050
594573,461,2.3050
594574,462,2.3100
594575,463,2.3150
594576,460,2.3000
594577,461,2.3050
594578,473,2.3650
594579,462,2.3100
594580,461,2.3050
594581,462,2.3100
594582,463,2.3150
594583,461,2.3050
594584,462,2.3100
594585,474,2.3700
594586,461,2.3050
594587,461,2.3050
594588,467,2.3350
594589,463,2.3150
594590,461,2.3050
594591,463,2.3150
594592,459,2.2950
594593,460,2.3000
594594,460,2.3000
594595,460,2.3000
594596,460,2.3000
594597,461,2.3050
594598,461,2.3050
594599,462,2.3100
594600,461,2.3050
594601,461,2.3050
594602,463,2.3150
594603,460,2.3000
594604,462,2.3100
594605,461,2.3050
594606,462,2.3100
594607,465,2.3250
594608,460,2.3000
594609,462,2.3100
594610,461,2.3050
594611,465,2.3250
594612,470,2.3500
594613,463,2.3150
594614,463,2.3150
594615,463,2.3150
594616,462,2.3100
594617,461,2.3050
594618,462,2.3100
594619,460,2.3000
594620,460,2.3000
594621,462,2.3100
594622,462,2.3100
594623,463,2.3150
594624,461,2.3050
594625,460,2.3000
594626,460,2.3000
594627,460,2.3000
594628,463,2.3150
594629,462,2.3100
594630,461,2.3050
594631,462,2.3100
594632,460,2.3000
594633,461,2.3050
594634,459,2.2950
594635,460,2.3000
594636,461,2.3050
594637,460,2.3000
594638,462,2.3100
594639,461,2.3050
594640,461,2.3050
594641,460,2.3000
594642,460,2.3000
594643,460,2.3000
594644,461,2.3050
594645,462,2.3100
594646,462,2.3100
594647,462,2.3100
594648,459,2.2950
594649,461,2.3050
594650,459,2.2950
594651,461,2.3050
594652,462,2.3100
594653,461,2.3050
594654,460,2.3000
594655,463,2.3150
594656,462,2.3100
594657,461,2.3050
594658,461,2.3050
594659,460,2.3000
594660,461,2.3050
594661,463,2.3150
594662,463,2.3150
594663,463,2.3150
594664,461,2.3050
594665,460,2.3000
594666,465,2.3250
594667,461,2.3050
594668,462,2.3100
594669,462,2.3100
594670,462,2.3100
594671,462,2.3100
594672,460,2.3000
594673,461,2.3050
594674,460,2.3000
594675,460,2.3000
594676,462,2.3100
594677,460,2.3000
594678,464,2.3200
594679,461,2.3050
594680,461,2.3050
594681,460,2.3000
594682,461,2.3050
594683,461,2.3050
594684,462,2.3100
594685,461,2.3050
594686,462,2.3100
594687,462,2.3100
594688,461,2.3050
594689,460,2.3000
594690,461,2.3050
594691,461,2.3050
594692,462,2.3100
594693,462,2.3100
594694,464,2.3200
594695,461,2.3050
594696,461,2.3050
594697,460,2.3000
594698,460,2.3000
594699,460,2.3000
594700,462,2.3100
594701,460,2.3000
594702,461,2.3050
594703,467,2.3350
594704,462,2.3100
594705,461,2.3050
594706,478,2.3900
594707,465,2.3250
594708,461,2.3050
594709,460,2.3000
594710,463,2.3150
594711,462,2.3100
594712,461,2.3050
594713,482,2.4100
594714,462,2.3100
594715,473,2.3650
594716,461,2.3050
594717,463,2.3150
594718,463,2.3150
594719,465,2.3250
594720,460,2.3000
594721,459,2.2950
594722,464,2.3200
594723,462,2.3100
594724,460,2.3000
594725,462,2.3100
594726,463,2.3150
594727,465,2.3250
594728,464,2.3200
594729,461,2.3050
594730,463,2.3150
594731,460,2.3000
594732,460,2.3000
594733,464,2.3200
594734,463,2.3150
594735,462,2.3100
594736,462,2.3100
594737,488,2.4400
594738,460,2.3000
594739,478,2.3900
594740,460,2.3000
594741,461,2.3050
594742,464,2.3200
594743,463,2.3150
594744,461,2.3050
594745,460,2.3000
594746,480,2.4000
594747,460,2.3000
594748,462,2.3100
594749,462,2.3100
594750,463,2.3150
594751,462,2.3100
594752,461,2.3050
594753,460,2.3000
594754,460,2.3000
594755,478,2.3900
594756,461,2.3050
594757,460,2.3000
594758,462,2.3100
594759,463,2.3150
594760,460,2.3000
594761,460,2.3000
594762,464,2.3200
594763,464,2.3200
594764,461,2.3050
594765,459,2.2950
594766,463,2.3150
594767,463,2.3150
594768,460,2.3000
594769,459,2.2950
594770,461,2.3050
594771,461,2.3050
594772,461,2.3050
594773,465,2.3250
594774,462,2.3100
594775,462,2.3100
594776,462,2.3100
594777,460,2.3000
594778,462,2.3100
594779,462,2.3100
594780,462,2.3100
594781,460,2.3000
594782,462,2.3100
594783,463,2.3150
594784,461,2.3050
594785,462,2.3100
594786,464,2.3200
594787,460,2.3000
594788,462,2.3100
594789,460,2.3000
594790,463,2.3150
594791,463,2.3150
594792,461,2.3050
594793,460,2.3000
594794,477,2.3850
594795,460,2.3000
594796,462,2.3100
594797,463,2.3150
594798,461,2.3050
594799,463,2.3150
594800,460,2.3000
594801,465,2.3250
594802,461,2.3050
594803,460,2.3000
594804,461,2.3050
594805,461,2.3050
594806,463,2.3150
594807,460,2.3000
594808,460,2.3000
594809,461,2.3050
594810,460,2.3000
594811,462,2.3100
594812,462,2.3100
594813,462,2.3100
594814,462,2.3100
594815,461,2.3050
594816,460,2.3000
594817,461,2.3050
594818,461,2.3050
594819,489,2.4450
594820,466,2.3300
594821,463,2.3150
594822,462,2.3100
594823,461,2.3050
594824,461,2.3050
594825,461,2.3050
594826,459,2.2950
594827,460,2.3000
594828,460,2.3000
594829,461,2.3050
594830,463,2.3150
594831,463,2.3150
594832,465,2.3250
594833,462,2.3100
594834,461,2.3050
594835,461,2.3050
594836,461,2.3050
594837,461,2.3050
594838,461,2.3050
594839,463,2.3150
594840,460,2.3000
594841,461,2.3050
594842,461,2.3050
594843,460,2.3000
594844,462,2.3100
594845,461,2.3050
594846,465,2.3250
594847,462,2.3100
594848,460,2.3000
594849,461,2.3050
594850,460,2.3000
594851,460,2.3000
594852,462,2.3100
594853,462,2.3100
594854,478,2.3900
594855,462,2.3100
594856,473,2.3650
594857,459,2.2950
594858,461,2.3050
594859,461,2.3050
594860,463,2.3150
594861,463,2.3150
594862,462,2.3100
594863,463,2.3150
594864,461,2.3050
594865,461,2.3050
594866,461,2.3050
594867,460,2.3000
594868,462,2.3100
594869,461,2.3050
594870,462,2.3100
594871,463,2.3150
594872,461,2.3050
594873,468,2.3400
594874,461,2.3050
594875,464,2.3200
594876,461,2.3050
594877,463,2.3150
594878,463,2.3150
594879,462,2.3100
594880,461,2.3050
594881,460,2.3000
594882,459,2.2950
594883,462,2.3100
594884,463,2.3150
594885,461,2.3050
594886,463,2.3150
594887,461,2.3050
594888,461,2.3050
594889,463,2.3150
594890,461,2.3050
594891,461,2.3050
594892,461,2.3050
594893,462,2.3100
594894,460,2.3000
594895,461,2.3050
594896,459,2.2950
594897,460,2.3000
594898,460,2.3000
594899,459,2.2950
594900,475,2.3750
594901,460,2.3000
594902,463,2.3150
594903,461,2.3050
594904,461,2.3050
594905,464,2.3200
594906,461,2.3050
594907,471,2.3550
594908,460,2.3000
594909,461,2.3050
594910,463,2.3150
594911,462,2.3100
594912,461,2.3050
594913,461,2.3050
594914,462,2.3100
594915,461,2.3050
594916,462,2.3100
594917,462,2.3100
594918,463,2.3150
594919,463,2.3150
594920,461,2.3050
594921,459,2.2950
594922,485,2.4250
594923,461,2.3050
594924,462,2.3100
594925,462,2.3100
594926,464,2.3200
594927,461,2.3050
594928,462,2.3100
594929,464,2.3200
594930,460,2.3000
594931,462,2.3100
594932,461,2.3050
594933,463,2.3150
594934,461,2.3050
594935,463,2.3150
594936,459,2.2950
594937,461,2.3050
594938,460,2.3000
594939,468,2.3400
594940,460,2.3000
594941,461,2.3050
594942,461,2.3050
594943,478,2.3900
594944,460,2.3000
594945,460,2.3000
594946,459,2.2950
594947,460,2.3000
594948,460,2.3000
594949,462,2.3100
594950,464,2.3200
594951,488,2.4400
594952,462,2.3100
594953,481,2.4050
594954,461,2.3050
594955,459,2.2950
594956,461,2.3050
594957,463,2.3150
594958,463,2.3150
594959,462,2.3100
594960,462,2.3100
594961,460,2.3000
594962,462,2.3100
594963,461,2.3050
594964,462,2.3100
594965,461,2.3050
594966,463,2.3150
594967,462,2.3100
594968,462,2.3100
594969,459,2.2950
594970,462,2.3100
594971,462,2.3100
594972,462,2.3100
594973,466,2.3300
594974,462,2.3100
594975,461,2.3050
594976,459,2.2950
594977,461,2.3050
594978,460,2.3000
594979,462,2.3100
594980,462,2.3100
594981,460,2.3000
594982,462,2.3100
594983,461,2.3050
594984,463,2.3150
594985,461,2.3050
594986,461,2.3050
594987,460,2.3000
594988,461,2.3050
594989,459,2.2950
594990,464,2.3200
594991,482,2.4100
594992,460,2.3000
594993,467,2.3350
594994,464,2.3200
594995,460,2.3000
594996,462,2.3100
594997,462,2.3100
594998,463,2.3150
594999,463,2.3150
595000,459,2.2950
595001,461,2.3050
595002,460,2.3000
595003,462,2.3100
595004,460,2.3000
595005,465,2.3250
595006,463,2.3150
595007,463,2.3150
595008,461,2.3050
595009,460,2.3000
595010,461,2.3050
595011,462,2.3100
595012,462,2.3100
595013,461,2.3050
595014,461,2.3050
595015,464,2.3200
595016,460,2.3000
595017,464,2.3200
595018,461,2.3050
595019,462,2.3100
595020,462,2.3100
595021,461,2.3050
595022,461,2.3050
595023,463,2.3150
595024,460,2.3000
595025,459,2.2950
595026,460,2.3000
595027,460,2.3000
595028,461,2.3050
595029,462,2.3100
595030,464,2.3200
595031,465,2.3250
595032,461,2.3050
595033,460,2.3000
595034,461,2.3050
595035,460,2.3000
595036,461,2.3050
595037,462,2.3100
595038,461,2.3050
595039,462,2.3100
595040,460,2.3000
595041,461,2.3050
595042,461,2.3050
595043,467,2.3350
595044,463,2.3150
595045,461,2.3050
595046,462,2.3100
595047,463,2.3150
595048,459,2.2950
595049,461,2.3050
595050,460,2.3000
595051,460,2.3000
595052,464,2.3200
595053,461,2.3050
595054,462,2.3100
595055,462,2.3100
595056,462,2.3100
595057,460,2.3000
595058,459,2.2950
595059,461,2.3050
595060,460,2.3000
595061,462,2.3100
595062,461,2.3050
595063,460,2.3000
595064,460,2.3000
595065,461,2.3050
595066,462,2.3100
595067,461,2.3050
595068,461,2.3050
595069,461,2.3050
595070,462,2.3100
595071,487,2.4350
595072,462,2.3100
595073,461,2.3050
595074,464,2.3200
595075,459,2.2950
595076,461,2.3050
595077,461,2.3050
595078,463,2.3150
595079,460,2.3000
595080,464,2.3200
595081,462,2.3100
595082,464,2.3200
595083,460,2.3000
595084,461,2.3050
595085,464,2.3200
595086,475,2.3750
595087,464,2.3200
595088,465,2.3250
595089,461,2.3050
595090,462,2.3100
595091,459,2.2950
595092,461,2.3050
595093,460,2.3000
595094,461,2.3050
595095,462,2.3100
595096,460,2.3000
595097,461,2.3050
595098,460,2.3000
595099,460,2.3000
595100,462,2.3100
595101,461,2.3050
595102,463,2.3150
595103,461,2.3050
595104,464,2.3200
595105,460,2.3000
595106,463,2.3150
595107,461,2.3050
595108,461,2.3050
595109,461,2.3050
595110,462,2.3100
595111,469,2.3450
595112,461,2.3050
595113,465,2.3250
595114,460,2.3000
595115,460,2.3000
595116,468,2.3400
595117,462,2.3100
595118,464,2.3200
595119,463,2.3150
595120,460,2.3000
595121,465,2.3250
595122,461,2.3050
595123,460,2.3000
595124,461,2.3050
595125,466,2.3300
595126,464,2.3200
595127,461,2.3050
595128,460,2.3000
595129,460,2.3000
595130,462,2.3100
595131,460,2.3000
595132,460,2.3000
595133,460,2.3000
595134,461,2.3050
595135,462,2.3100
595136,462,2.3100
595137,461,2.3050
595138,460,2.3000
595139,459,2.2950
595140,464,2.3200
595141,462,2.3100
595142,462,2.3100
595143,462,2.3100
595144,460,2.3000
595145,461,2.3050
595146,461,2.3050
595147,461,2.3050
595148,460,2.3000
595149,461,2.3050
595150,463,2.3150
595151,464,2.3200
595152,460,2.3000
595153,470,2.3500
595154,462,2.3100
595155,459,2.2950
595156,462,2.3100
595157,462,2.3100
595158,466,2.3300
595159,462,2.3100
595160,462,2.3100
595161,460,2.3000
595162,460,2.3000
595163,462,2.3100
595164,464,2.3200
595165,462,2.3100
595166,463,2.3150
595167,462,2.3100
595168,480,2.4000
595169,460,2.3000
595170,462,2.3100
595171,460,2.3000
595172,464,2.3200
595173,460,2.3000
595174,461,2.3050
595175,462,2.3100
595176,462,2.3100
595177,460,2.3000
595178,460,2.3000
595179,461,2.3050
595180,480,2.4000
595181,462,2.3100
595182,472,2.3600
595183,464,2.3200
595184,470,2.3500
595185,459,2.2950
595186,461,2.3050
595187,459,2.2950
595188,461,2.3050
595189,463,2.3150
595190,462,2.3100
595191,462,2.3100
595192,460,2.3000
595193,463,2.3150
595194,460,2.3000
595195,464,2.3200
595196,467,2.3350
595197,462,2.3100
595198,462,2.3100
595199,464,2.3200
595200,461,2.3050
595201,460,2.3000
595202,462,2.3100
595203,461,2.3050
595204,462,2.3100
595205,462,2.3100
595206,462,2.3100
595207,462,2.3100
595208,460,2.3000
595209,460,2.3000
595210,460,2.3000
595211,459,2.2950
595212,462,2.3100
595213,461,2.3050
595214,465,2.3250
595215,461,2.3050
595216,459,2.2950
595217,461,2.3050
595218,460,2.3000
595219,460,2.3000
595220,462,2.3100
595221,460,2.3000
595222,464,2.3200
595223,462,2.3100
595224,461,2.3050
595225,460,2.3000
595226,460,2.3000
595227,459,2.2950
595228,460,2.3000
595229,480,2.4000
595230,461,2.3050
595231,461,2.3050
595232,461,2.3050
595233,460,2.3000
595234,461,2.3050
595235,459,2.2950
595236,460,2.3000
595237,461,2.3050
595238,462,2.3100
595239,462,2.3100
595240,459,2.2950
595241,460,2.3000
595242,459,2.2950
595243,460,2.3000
595244,478,2.3900
595245,462,2.3100
595246,462,2.3100
595247,463,2.3150
595248,462,2.3100
595249,461,2.3050
595250,462,2.3100
595251,466,2.3300
595252,461,2.3050
595253,462,2.3100
595254,463,2.3150
595255,461,2.3050
595256,463,2.3150
595257,460,2.3000
595258,460,2.3000
595259,461,2.3050
595260,462,2.3100
595261,462,2.3100
595262,463,2.3150
595263,462,2.3100
595264,460,2.3000
595265,460,2.3000
595266,462,2.3100
595267,464,2.3200
595268,463,2.3150
595269,462,2.3100
595270,462,2.3100
595271,467,2.3350
595272,461,2.3050
595273,462,2.3100
595274,463,2.3150
595275,460,2.3000
595276,464,2.3200
595277,463,2.3150
595278,461,2.3050
595279,463,2.3150
595280,462,2.3100
595281,461,2.3050
595282,460,2.3000
595283,462,2.3100
595284,461,2.3050
595285,462,2.3100
595286,461,2.3050
595287,463,2.3150
595288,460,2.3000
595289,460,2.3000
595290,461,2.3050
595291,461,2.3050
595292,462,2.3100
595293,461,2.3050
595294,460,2.3000
595295,463,2.3150
595296,467,2.3350
595297,460,2.3000
595298,461,2.3050
595299,462,2.3100
595300,461,2.3050
595301,461,2.3050
595302,463,2.3150
595303,461,2.3050
595304,460,2.3000
595305,460,2.3000
595306,460,2.3000
595307,460,2.3000
595308,462,2.3100
595309,461,2.3050
595310,460,2.3000
595311,460,2.3000
595312,461,2.3050
595313,461,2.3050
595314,461,2.3050
595315,461,2.3050
595316,460,2.3000
595317,462,2.3100
595318,462,2.3100
595319,461,2.3050
595320,461,2.3050
595321,464,2.3200
595322,459,2.2950
595323,463,2.3150
595324,461,2.3050
595325,462,2.3100
595326,462,2.3100
595327,462,2.3100
595328,459,2.2950
595329,480,2.4000
595330,461,2.3050
595331,461,2.3050
595332,461,2.3050
595333,461,2.3050
595334,462,2.3100
595335,460,2.3000
595336,459,2.2950
595337,461,2.3050
595338,463,2.3150
595339,462,2.3100
595340,462,2.3100
595341,461,2.3050
595342,463,2.3150
595343,463,2.3150
595344,461,2.3050
595345,460,2.3000
595346,460,2.3000
595347,459,2.2950
595348,461,2.3050
595349,483,2.4150
595350,462,2.3100
595351,465,2.3250
595352,462,2.3100
595353,462,2.3100
595354,461,2.3050
595355,460,2.3000
595356,461,2.3050
595357,463,2.3150
595358,462,2.3100
595359,463,2.3150
595360,461,2.3050
595361,461,2.3050
595362,460,2.3000
595363,460,2.3000
595364,463,2.3150
595365,461,2.3050
595366,462,2.3100
595367,462,2.3100
595368,464,2.3200
595369,461,2.3050
595370,461,2.3050
595371,461,2.3050
595372,460,2.3000
595373,460,2.3000
595374,479,2.3950
595375,461,2.3050
595376,474,2.3700
595377,460,2.3000
595378,459,2.2950
595379,462,2.3100
595380,461,2.3050
595381,461,2.3050
595382,462,2.3100
595383,462,2.3100
595384,462,2.3100
595385,460,2.3000
595386,461,2.3050
595387,459,2.2950
595388,467,2.3350
595389,462,2.3100
595390,461,2.3050
595391,459,2.2950
595392,459,2.2950
595393,460,2.3000
595394,462,2.3100
595395,460,2.3000
595396,462,2.3100
595397,461,2.3050
595398,463,2.3150
595399,462,2.3100
595400,462,2.3100
595401,458,2.2900
595402,460,2.3000
595403,460,2.3000
595404,461,2.3050
595405,462,2.3100
595406,463,2.3150
595407,461,2.3050
595408,459,2.2950
595409,460,2.3000
595410,478,2.3900
595411,464,2.3200
595412,461,2.3050
595413,462,2.3100
595414,463,2.3150
595415,461,2.3050
595416,462,2.3100
595417,470,2.3500
595418,462,2.3100
595419,461,2.3050
595420,460,2.3000
595421,463,2.3150
595422,462,2.3100
595423,464,2.3200
595424,461,2.3050
595425,461,2.3050
595426,462,2.3100
595427,459,2.2950
595428,461,2.3050
595429,461,2.3050
595430,461,2.3050
595431,461,2.3050
595432,460,2.3000
595433,463,2.3150
595434,470,2.3500
595435,461,2.3050
595436,463,2.3150
595437,462,2.3100
595438,465,2.3250
595439,467,2.3350
595440,461,2.3050
595441,460,2.3000
595442,460,2.3000
595443,459,2.2950
595444,477,2.3850
595445,463,2.3150
595446,464,2.3200
595447,465,2.3250
595448,461,2.3050
595449,462,2.3100
595450,460,2.3000
595451,461,2.3050
595452,460,2.3000
595453,462,2.3100
595454,463,2.3150
595455,463,2.3150
595456,462,2.3100
595457,460,2.3000
595458,469,2.3450
595459,461,2.3050
595460,462,2.3100
595461,460,2.3000
595462,464,2.3200
595463,461,2.3050
595464,461,2.3050
595465,463,2.3150
595466,460,2.3000
595467,462,2.3100
595468,462,2.3100
595469,461,2.3050
595470,465,2.3250
595471,463,2.3150
595472,459,2.2950
595473,459,2.2950
595474,460,2.3000
595475,489,2.4450
595476,460,2.3000
595477,461,2.3050
595478,461,2.3050
595479,462,2.3100
595480,460,2.3000
595481,461,2.3050
595482,459,2.2950
595483,461,2.3050
595484,464,2.3200
595485,461,2.3050
595486,462,2.3100
595487,463,2.3150
595488,460,2.3000
595489,461,2.3050
595490,459,2.2950
595491,461,2.3050
595492,483,2.4150
595493,461,2.3050
595494,472,2.3600
595495,463,2.3150
595496,469,2.3450
595497,461,2.3050
595498,461,2.3050
595499,462,2.3100
595500,461,2.3050
595501,462,2.3100
595502,462,2.3100
595503,462,2.3100
595504,460,2.3000
595505,461,2.3050
595506,460,2.3000
595507,459,2.2950
595508,467,2.3350
595509,460,2.3000
595510,463,2.3150
595511,463,2.3150
595512,462,2.3100
595513,488,2.4400
595514,460,2.3000
595515,475,2.3750
595516,461,2.3050
595517,461,2.3050
595518,464,2.3200
595519,462,2.3100
595520,461,2.3050
595521,462,2.3100
595522,459,2.2950
595523,460,2.3000
595524,462,2.3100
595525,462,2.3100
595526,462,2.3100
595527,462,2.3100
595528,460,2.3000
595529,460,2.3000
595530,461,2.3050
595531,462,2.3100
595532,460,2.3000
595533,460,2.3000
595534,480,2.4000
595535,463,2.3150
595536,481,2.4050
595537,465,2.3250
595538,471,2.3550
595539,461,2.3050
595540,461,2.3050
595541,461,2.3050
595542,462,2.3100
595543,461,2.3050
595544,462,2.3100
595545,471,2.3550
595546,461,2.3050
595547,461,2.3050
595548,463,2.3150
595549,461,2.3050
595550,463,2.3150
595551,466,2.3300
595552,459,2.2950
595553,460,2.3000
595554,462,2.3100
595555,460,2.3000
595556,461,2.3050
595557,460,2.3000
595558,463,2.3150
595559,463,2.3150
595560,462,2.3100
595561,464,2.3200
595562,460,2.3000
595563,459,2.2950
595564,462,2.3100
595565,461,2.3050
595566,462,2.3100
595567,464,2.3200
595568,462,2.3100
595569,483,2.4150
595570,461,2.3050
595571,468,2.3400
595572,461,2.3050
595573,461,2.3050
595574,462,2.3100
595575,461,2.3050
595576,461,2.3050
595577,460,2.3000
595578,463,2.3150
595579,461,2.3050
595580,462,2.3100
595581,463,2.3150
595582,463,2.3150
595583,464,2.3200
595584,460,2.3000
595585,459,2.2950
595586,460,2.3000
595587,461,2.3050
595588,461,2.3050
595589,461,2.3050
595590,461,2.3050
595591,462,2.3100
595592,462,2.3100
595593,462,2.3100
595594,460,2.3000
595595,460,2.3000
595596,460,2.3000
595597,461,2.3050
595598,463,2.3150
595599,462,2.3100
595600,460,2.3000
595601,460,2.3000
595602,459,2.2950
595603,468,2.3400
595604,461,2.3050
595605,461,2.3050
595606,461,2.3050
595607,462,2.3100
595608,461,2.3050
595609,462,2.3100
595610,470,2.3500
595611,460,2.3000
595612,467,2.3350
595613,461,2.3050
595614,462,2.3100
595615,467,2.3350
595616,460,2.3000
595617,462,2.3100
595618,461,2.3050
595619,461,2.3050
595620,461,2.3050
595621,461,2.3050
595622,461,2.3050
595623,461,2.3050
595624,461,2.3050
595625,470,2.3500
595626,464,2.3200
595627,464,2.3200
595628,460,2.3000
595629,461,2.3050
595630,463,2.3150
595631,462,2.3100
595632,475,2.3750
595633,459,2.2950
595634,464,2.3200
595635,461,2.3050
595636,462,2.3100
595637,460,2.3000
595638,463,2.3150
595639,465,2.3250
595640,461,2.3050
595641,461,2.3050
595642,461,2.3050
595643,459,2.2950
595644,477,2.3850
595645,460,2.3000
595646,463,2.3150
595647,462,2.3100
595648,461,2.3050
595649,460,2.3000
595650,462,2.3100
595651,460,2.3000
595652,461,2.3050
595653,460,2.3000
595654,463,2.3150
595655,463,2.3150
595656,461,2.3050
595657,459,2.2950
595658,460,2.3000
595659,459,2.2950
595660,461,2.3050
595661,462,2.3100
595662,461,2.3050
595663,461,2.3050
595664,462,2.3100
595665,460,2.3000
595666,460,2.3000
595667,466,2.3300
595668,462,2.3100
595669,461,2.3050
595670,465,2.3250
595671,465,2.3250
595672,461,2.3050
595673,459,2.2950
595674,460,2.3000
595675,462,2.3100
595676,463,2.3150
595677,461,2.3050
595678,480,2.4000
595679,465,2.3250
595680,461,2.3050
595681,461,2.3050
595682,461,2.3050
595683,460,2.3000
595684,462,2.3100
595685,461,2.3050
595686,462,2.3100
595687,462,2.3100
595688,460,2.3000
595689,459,2.2950
595690,461,2.3050
595691,460,2.3000
595692,461,2.3050
595693,462,2.3100
595694,461,2.3050
595695,463,2.3150
595696,461,2.3050
595697,461,2.3050
595698,461,2.3050
595699,460,2.3000
595700,462,2.3100
595701,462,2.3100
595702,461,2.3050
595703,463,2.3150
595704,460,2.3000
595705,483,2.4150
595706,462,2.3100
595707,471,2.3550
595708,462,2.3100
595709,461,2.3050
595710,461,2.3050
595711,462,2.3100
595712,464,2.3200
595713,461,2.3050
595714,461,2.3050
595715,461,2.3050
595716,461,2.3050
595717,464,2.3200
595718,465,2.3250
595719,463,2.3150
595720,460,2.3000
595721,461,2.3050
595722,464,2.3200
595723,460,2.3000
595724,461,2.3050
595725,467,2.3350
595726,462,2.3100
595727,461,2.3050
595728,461,2.3050
595729,459,2.2950
595730,460,2.3000
595731,461,2.3050
595732,461,2.3050
595733,463,2.3150
595734,461,2.3050
595735,460,2.3000
595736,462,2.3100
595737,461,2.3050
595738,460,2.3000
595739,471,2.3550
595740,462,2.3100
595741,460,2.3000
595742,463,2.3150
595743,462,2.3100
595744,461,2.3050
595745,461,2.3050
595746,461,2.3050
595747,460,2.3000
595748,461,2.3050
595749,461,2.3050
